fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n_lt_5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,data_year,county_name,fips_full,naics_level,naics_prefix,qp1_usd,ap_usd,emp_noise_label,qp1_noise_label,ap_noise_label
48,201,5616//,G,22616,G,197246,G,774978,500,226.0,78.0,61.0,45.0,39.0,34.0,6.0,8.0,3.0,,,,,2023,"Harris County, TX",48201,4-digit,5616,197246000,774978000,low,low,low
48,201,56161/,G,20021,G,163422,G,635283,335,134.0,47.0,43.0,31.0,34.0,30.0,6.0,7.0,3.0,,,,,2023,"Harris County, TX",48201,5-digit,56161,163422000,635283000,low,low,low
48,201,561611,G,1736,G,27885,G,109023,60,39.0,8.0,5.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,561611,27885000,109023000,low,low,low
48,201,561612,G,17635,G,127282,G,492786,268,95.0,39.0,37.0,25.0,31.0,29.0,3.0,6.0,3.0,,,,,2023,"Harris County, TX",48201,6-digit,561612,127282000,492786000,low,low,low
48,201,561613,H,650,H,8255,H,33474,7,,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,561613,8255000,33474000,medium,medium,medium
48,201,56162/,G,2595,G,33824,G,139695,165,92.0,31.0,18.0,14.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,56162,33824000,139695000,low,low,low
48,201,561621,H,2405,G,31829,G,131343,112,53.0,21.0,15.0,13.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,561621,31829000,131343000,medium,low,low
48,201,561622,H,190,G,1995,G,8352,53,39.0,10.0,3.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,561622,1995000,8352000,medium,low,low
48,201,5617//,G,39633,G,346947,G,1531214,1731,970.0,250.0,206.0,183.0,65.0,33.0,13.0,6.0,5.0,,,,,2023,"Harris County, TX",48201,4-digit,5617,346947000,1531214000,low,low,low
48,201,56171/,G,2020,G,24162,G,109689,174,88.0,30.0,28.0,23.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,56171,24162000,109689000,low,low,low
48,201,561710,G,2020,G,24162,G,109689,174,88.0,30.0,28.0,23.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,561710,24162000,109689000,low,low,low
48,201,56172/,G,22491,G,151589,G,618642,580,326.0,79.0,56.0,67.0,21.0,13.0,8.0,6.0,4.0,,,,,2023,"Harris County, TX",48201,5-digit,56172,151589000,618642000,low,low,low
48,201,561720,G,22491,G,151589,G,618642,580,326.0,79.0,56.0,67.0,21.0,13.0,8.0,6.0,4.0,,,,,2023,"Harris County, TX",48201,6-digit,561720,151589000,618642000,low,low,low
48,201,56173/,G,13190,G,150966,G,711759,677,356.0,94.0,84.0,86.0,32.0,19.0,5.0,,,,,,,2023,"Harris County, TX",48201,5-digit,56173,150966000,711759000,low,low,low
48,201,561730,G,13190,G,150966,G,711759,677,356.0,94.0,84.0,86.0,32.0,19.0,5.0,,,,,,,2023,"Harris County, TX",48201,6-digit,561730,150966000,711759000,low,low,low
48,201,56174/,H,307,G,3442,G,13592,54,35.0,12.0,4.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,56174,3442000,13592000,medium,low,low
48,201,561740,H,307,G,3442,G,13592,54,35.0,12.0,4.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,561740,3442000,13592000,medium,low,low
48,201,56179/,G,1625,G,16788,G,77532,246,165.0,35.0,34.0,5.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,56179,16788000,77532000,low,low,low
48,201,561790,G,1625,G,16788,G,77532,246,165.0,35.0,34.0,5.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,561790,16788000,77532000,low,low,low
48,201,5619//,G,3420,G,47704,G,192715,208,115.0,36.0,19.0,22.0,8.0,8.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,5619,47704000,192715000,low,low,low
48,201,56191/,J,508,H,5612,H,24250,22,9.0,5.0,,3.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,56191,5612000,24250000,high,medium,medium
48,201,561910,J,508,H,5612,H,24250,22,9.0,5.0,,3.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,561910,5612000,24250000,high,medium,medium
48,201,56192/,G,959,G,12196,H,58048,77,52.0,11.0,6.0,4.0,,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,56192,12196000,58048000,low,low,medium
48,201,561920,G,959,G,12196,H,58048,77,52.0,11.0,6.0,4.0,,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,561920,12196000,58048000,low,low,medium
48,201,56199/,G,1953,G,29896,G,110417,109,54.0,20.0,11.0,15.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,56199,29896000,110417000,low,low,low
48,201,561990,G,1953,G,29896,G,110417,109,54.0,20.0,11.0,15.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,561990,29896000,110417000,low,low,low
48,201,562///,G,11015,G,232720,G,886996,414,196.0,59.0,41.0,63.0,26.0,22.0,7.0,,,,,,,2023,"Harris County, TX",48201,3-digit,562,232720000,886996000,low,low,low
48,201,5621//,G,4195,H,96383,H,366067,161,89.0,23.0,14.0,16.0,5.0,11.0,3.0,,,,,,,2023,"Harris County, TX",48201,4-digit,5621,96383000,366067000,low,medium,medium
48,201,56211/,G,4195,H,96383,H,366067,161,89.0,23.0,14.0,16.0,5.0,11.0,3.0,,,,,,,2023,"Harris County, TX",48201,5-digit,56211,96383000,366067000,low,medium,medium
48,201,562111,G,3921,H,90465,H,342028,131,71.0,18.0,12.0,11.0,5.0,11.0,3.0,,,,,,,2023,"Harris County, TX",48201,6-digit,562111,90465000,342028000,low,medium,medium
48,201,562112,G,209,G,4379,G,19881,13,5.0,,,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,562112,4379000,19881000,low,low,low
48,201,562119,J,65,H,1539,H,4158,17,13.0,3.0,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,562119,1539000,4158000,high,medium,medium
48,201,5622//,H,1768,G,36820,G,140506,62,28.0,10.0,6.0,12.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,4-digit,5622,36820000,140506000,medium,low,low
48,201,56221/,H,1768,G,36820,G,140506,62,28.0,10.0,6.0,12.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,56221,36820000,140506000,medium,low,low
48,201,562211,H,893,H,15025,H,58641,19,8.0,,,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,562211,15025000,58641000,medium,medium,medium
48,201,562212,H,664,H,14699,H,59299,29,12.0,7.0,,6.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,562212,14699000,59299000,medium,medium,medium
48,201,562219,J,209,J,7053,J,22382,13,7.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,562219,7053000,22382000,high,high,high
48,201,5629//,G,5052,G,99517,G,380423,191,79.0,26.0,21.0,35.0,18.0,10.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,5629,99517000,380423000,low,low,low
48,201,56291/,G,1753,G,42572,G,149343,81,33.0,11.0,11.0,15.0,9.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,56291,42572000,149343000,low,low,low
48,201,562910,G,1753,G,42572,G,149343,81,33.0,11.0,11.0,15.0,9.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,562910,42572000,149343000,low,low,low
48,201,56292/,H,563,H,12164,H,36353,29,13.0,6.0,3.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,56292,12164000,36353000,medium,medium,medium
48,201,562920,H,563,H,12164,H,36353,29,13.0,6.0,3.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,562920,12164000,36353000,medium,medium,medium
48,201,56299/,G,2736,G,44781,G,194727,81,33.0,9.0,7.0,16.0,7.0,7.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,56299,44781000,194727000,low,low,low
48,201,562991,G,946,G,17160,G,73251,29,14.0,5.0,4.0,,,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,562991,17160000,73251000,low,low,low
48,201,562998,G,1790,H,27621,G,121476,52,19.0,4.0,3.0,15.0,6.0,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,562998,27621000,121476000,low,medium,low
48,201,61----,G,54606,H,906299,H,3667543,1476,701.0,237.0,198.0,197.0,81.0,48.0,8.0,,4.0,,,,3.0,2023,"Harris County, TX",48201,2-digit,61,906299000,3667543000,low,medium,medium
48,201,611///,G,54606,H,906299,H,3667543,1476,701.0,237.0,198.0,197.0,81.0,48.0,8.0,,4.0,,,,3.0,2023,"Harris County, TX",48201,3-digit,611,906299000,3667543000,low,medium,medium
48,201,6111//,G,21093,G,272377,G,1149207,287,38.0,24.0,42.0,89.0,56.0,33.0,3.0,,,,,,,2023,"Harris County, TX",48201,4-digit,6111,272377000,1149207000,low,low,low
48,201,61111/,G,21093,G,272377,G,1149207,287,38.0,24.0,42.0,89.0,56.0,33.0,3.0,,,,,,,2023,"Harris County, TX",48201,5-digit,61111,272377000,1149207000,low,low,low
48,201,611110,G,21093,G,272377,G,1149207,287,38.0,24.0,42.0,89.0,56.0,33.0,3.0,,,,,,,2023,"Harris County, TX",48201,6-digit,611110,272377000,1149207000,low,low,low
48,201,6112//,H,435,H,5502,H,23044,11,,,,5.0,,,,,,,,,,2023,"Harris County, TX",48201,4-digit,6112,5502000,23044000,medium,medium,medium
48,201,61121/,H,435,H,5502,H,23044,11,,,,5.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61121,5502000,23044000,medium,medium,medium
48,201,611210,H,435,H,5502,H,23044,11,,,,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611210,5502000,23044000,medium,medium,medium
48,201,6113//,G,22145,H,540597,H,2129595,42,10.0,5.0,5.0,10.0,,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6113,540597000,2129595000,low,medium,medium
48,201,61131/,G,22145,H,540597,H,2129595,42,10.0,5.0,5.0,10.0,,4.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,61131,540597000,2129595000,low,medium,medium
48,201,611310,G,22145,H,540597,H,2129595,42,10.0,5.0,5.0,10.0,,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,611310,540597000,2129595000,low,medium,medium
48,201,6114//,G,1192,G,18921,G,75540,118,82.0,16.0,8.0,8.0,,3.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6114,18921000,75540000,low,low,low
48,201,61142/,G,564,G,8614,H,33151,30,17.0,5.0,3.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61142,8614000,33151000,low,low,medium
48,201,611420,G,564,G,8614,H,33151,30,17.0,5.0,3.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611420,8614000,33151000,low,low,medium
48,201,61143/,H,615,G,10115,G,41618,86,64.0,10.0,5.0,6.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61143,10115000,41618000,medium,low,low
48,201,611430,H,615,G,10115,G,41618,86,64.0,10.0,5.0,6.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611430,10115000,41618000,medium,low,low
48,201,6115//,G,1498,G,17500,G,72382,149,80.0,26.0,23.0,13.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,4-digit,6115,17500000,72382000,low,low,low
48,201,61151/,G,1498,G,17500,G,72382,149,80.0,26.0,23.0,13.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61151,17500000,72382000,low,low,low
48,201,611511,G,326,G,2727,G,11351,43,27.0,8.0,6.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611511,2727000,11351000,low,low,low
48,201,611512,H,164,J,2417,J,11328,7,,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611512,2417000,11328000,medium,high,high
48,201,611513,J,245,H,1965,H,8132,13,6.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611513,1965000,8132000,high,medium,medium
48,201,611519,H,763,G,10391,G,41571,86,47.0,14.0,14.0,8.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611519,10391000,41571000,medium,low,low
48,201,6116//,G,6791,G,39535,G,169967,749,412.0,154.0,104.0,61.0,12.0,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6116,39535000,169967000,low,low,low
48,201,61161/,H,1100,G,6736,G,29814,176,97.0,49.0,22.0,5.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61161,6736000,29814000,medium,low,low
48,201,611610,H,1100,G,6736,G,29814,176,97.0,49.0,22.0,5.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611610,6736000,29814000,medium,low,low
48,201,61162/,G,2898,G,14454,G,64709,260,131.0,48.0,35.0,38.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61162,14454000,64709000,low,low,low
48,201,611620,G,2898,G,14454,G,64709,260,131.0,48.0,35.0,38.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611620,14454000,64709000,low,low,low
48,201,61163/,G,282,G,1576,G,6890,28,14.0,6.0,6.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61163,1576000,6890000,low,low,low
48,201,611630,G,282,G,1576,G,6890,28,14.0,6.0,6.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611630,1576000,6890000,low,low,low
48,201,61169/,H,2511,H,16769,H,68554,285,170.0,51.0,41.0,17.0,,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,61169,16769000,68554000,medium,medium,medium
48,201,611691,H,1251,G,5260,G,23348,159,79.0,35.0,32.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611691,5260000,23348000,medium,low,low
48,201,611692,H,358,J,3574,J,14757,43,27.0,12.0,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611692,3574000,14757000,medium,high,high
48,201,611699,G,902,H,7935,H,30449,83,64.0,4.0,8.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611699,7935000,30449000,low,medium,medium
48,201,6117//,H,1452,G,11867,G,47808,120,77.0,12.0,15.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,4-digit,6117,11867000,47808000,medium,low,low
48,201,61171/,H,1452,G,11867,G,47808,120,77.0,12.0,15.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,61171,11867000,47808000,medium,low,low
48,201,611710,H,1452,G,11867,G,47808,120,77.0,12.0,15.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,611710,11867000,47808000,medium,low,low
48,201,62----,G,303127,G,4864236,G,20502553,13458,6939.0,2722.0,1880.0,1178.0,374.0,245.0,61.0,29.0,30.0,11.0,9.0,4.0,6.0,2023,"Harris County, TX",48201,2-digit,62,4864236000,20502553000,low,low,low
48,201,621///,G,129335,G,2014364,G,8383850,10905,6100.0,2278.0,1408.0,744.0,208.0,120.0,28.0,14.0,5.0,,,,,2023,"Harris County, TX",48201,3-digit,621,2014364000,8383850000,low,low,low
48,201,6211//,G,41464,G,1116791,G,4660685,4110,2528.0,766.0,479.0,254.0,47.0,23.0,7.0,3.0,3.0,,,,,2023,"Harris County, TX",48201,4-digit,6211,1116791000,4660685000,low,low,low
48,201,62111/,G,41464,G,1116791,G,4660685,4110,2528.0,766.0,479.0,254.0,47.0,23.0,7.0,3.0,3.0,,,,,2023,"Harris County, TX",48201,5-digit,62111,1116791000,4660685000,low,low,low
48,201,621111,G,40528,G,1100474,G,4588497,3888,2358.0,737.0,462.0,249.0,46.0,23.0,7.0,3.0,3.0,,,,,2023,"Harris County, TX",48201,6-digit,621111,1100474000,4588497000,low,low,low
48,201,621112,G,936,G,16317,G,72188,222,170.0,29.0,17.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621112,16317000,72188000,low,low,low
48,201,6212//,G,14168,G,179028,G,763757,2302,1078.0,777.0,380.0,59.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,4-digit,6212,179028000,763757000,low,low,low
48,201,62121/,G,14168,G,179028,G,763757,2302,1078.0,777.0,380.0,59.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62121,179028000,763757000,low,low,low
48,201,621210,G,14168,G,179028,G,763757,2302,1078.0,777.0,380.0,59.0,7.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621210,179028000,763757000,low,low,low
48,201,6213//,G,11863,G,129662,G,538778,2075,1383.0,403.0,188.0,84.0,12.0,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6213,129662000,538778000,low,low,low
48,201,62131/,G,1423,G,13235,G,56728,372,268.0,78.0,24.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62131,13235000,56728000,low,low,low
48,201,621310,G,1423,G,13235,G,56728,372,268.0,78.0,24.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621310,13235000,56728000,low,low,low
48,201,62132/,G,2326,G,24694,G,102054,407,214.0,136.0,43.0,13.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62132,24694000,102054000,low,low,low
48,201,621320,G,2326,G,24694,G,102054,407,214.0,136.0,43.0,13.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621320,24694000,102054000,low,low,low
48,201,62133/,G,1760,G,18297,G,80856,451,366.0,31.0,36.0,15.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62133,18297000,80856000,low,low,low
48,201,621330,G,1760,G,18297,G,80856,451,366.0,31.0,36.0,15.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621330,18297000,80856000,low,low,low
48,201,62134/,G,4410,G,48834,G,186099,419,216.0,91.0,59.0,44.0,5.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,62134,48834000,186099000,low,low,low
48,201,621340,G,4410,G,48834,G,186099,419,216.0,91.0,59.0,44.0,5.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,621340,48834000,186099000,low,low,low
48,201,62139/,G,1944,G,24602,G,113041,426,319.0,67.0,26.0,10.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62139,24602000,113041000,low,low,low
48,201,621391,G,377,G,5093,G,22748,69,40.0,21.0,6.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621391,5093000,22748000,low,low,low
48,201,621399,G,1567,G,19509,G,90293,357,279.0,46.0,20.0,8.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621399,19509000,90293000,low,low,low
48,201,6214//,G,12731,G,202248,G,811322,761,294.0,115.0,152.0,144.0,45.0,9.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6214,202248000,811322000,low,low,low
48,201,62141/,G,754,G,12957,G,52284,55,29.0,13.0,4.0,6.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62141,12957000,52284000,low,low,low
48,201,621410,G,754,G,12957,G,52284,55,29.0,13.0,4.0,6.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621410,12957000,52284000,low,low,low
48,201,62142/,G,1135,G,12039,G,49616,106,61.0,16.0,14.0,10.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62142,12039000,49616000,low,low,low
48,201,621420,G,1135,G,12039,G,49616,106,61.0,16.0,14.0,10.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621420,12039000,49616000,low,low,low
48,201,62149/,H,10842,H,177252,H,709422,600,204.0,86.0,134.0,128.0,40.0,6.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,62149,177252000,709422000,medium,medium,medium
48,201,621492,J,2483,J,39941,J,155167,166,31.0,21.0,66.0,43.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621492,39941000,155167000,high,high,high
48,201,621493,G,3678,G,56905,G,228658,207,73.0,22.0,35.0,63.0,13.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621493,56905000,228658000,low,low,low
48,201,621498,G,4681,H,80406,H,325597,227,100.0,43.0,33.0,22.0,22.0,5.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,621498,80406000,325597000,low,medium,medium
48,201,6215//,H,6947,G,95417,G,404735,665,465.0,81.0,65.0,34.0,7.0,9.0,3.0,,,,,,,2023,"Harris County, TX",48201,4-digit,6215,95417000,404735000,medium,low,low
48,201,62151/,H,6947,G,95417,G,404735,665,465.0,81.0,65.0,34.0,7.0,9.0,3.0,,,,,,,2023,"Harris County, TX",48201,5-digit,62151,95417000,404735000,medium,low,low
48,201,621511,H,4629,H,65007,H,274229,491,378.0,54.0,33.0,12.0,5.0,6.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,621511,65007000,274229000,medium,medium,medium
48,201,621512,G,2318,G,30410,G,130506,174,87.0,27.0,32.0,22.0,,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,621512,30410000,130506000,low,low,low
48,201,6216//,G,36855,G,208705,G,881557,721,211.0,87.0,113.0,139.0,77.0,70.0,14.0,9.0,,,,,,2023,"Harris County, TX",48201,4-digit,6216,208705000,881557000,low,low,low
48,201,62161/,G,36855,G,208705,G,881557,721,211.0,87.0,113.0,139.0,77.0,70.0,14.0,9.0,,,,,,2023,"Harris County, TX",48201,5-digit,62161,208705000,881557000,low,low,low
48,201,621610,G,36855,G,208705,G,881557,721,211.0,87.0,113.0,139.0,77.0,70.0,14.0,9.0,,,,,,2023,"Harris County, TX",48201,6-digit,621610,208705000,881557000,low,low,low
48,201,6219//,G,5307,H,82513,G,323016,271,141.0,49.0,31.0,30.0,13.0,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6219,82513000,323016000,low,medium,low
48,201,62191/,G,2137,G,25246,G,109685,102,49.0,17.0,13.0,11.0,8.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,62191,25246000,109685000,low,low,low
48,201,621910,G,2137,G,25246,G,109685,102,49.0,17.0,13.0,11.0,8.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,621910,25246000,109685000,low,low,low
48,201,62199/,H,3170,H,57267,H,213331,169,92.0,32.0,18.0,19.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62199,57267000,213331000,medium,medium,medium
48,201,621991,G,1232,G,18762,G,71981,30,3.0,8.0,,10.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621991,18762000,71981000,low,low,low
48,201,621999,H,1938,H,38505,H,141350,139,89.0,24.0,16.0,9.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,621999,38505000,141350000,medium,medium,medium
48,201,622///,G,110412,G,2392262,G,10209757,79,10.0,,,,6.0,19.0,9.0,7.0,25.0,9.0,7.0,3.0,6.0,2023,"Harris County, TX",48201,3-digit,622,2392262000,10209757000,low,low,low
48,201,6221//,H,78138,H,1621696,H,6702174,49,5.0,,,,3.0,7.0,3.0,6.0,23.0,8.0,7.0,3.0,5.0,2023,"Harris County, TX",48201,4-digit,6221,1621696000,6702174000,medium,medium,medium
48,201,62211/,H,78138,H,1621696,H,6702174,49,5.0,,,,3.0,7.0,3.0,6.0,23.0,8.0,7.0,3.0,5.0,2023,"Harris County, TX",48201,5-digit,62211,1621696000,6702174000,medium,medium,medium
48,201,622110,H,78138,H,1621696,H,6702174,49,5.0,,,,3.0,7.0,3.0,6.0,23.0,8.0,7.0,3.0,5.0,2023,"Harris County, TX",48201,6-digit,622110,1621696000,6702174000,medium,medium,medium
48,201,6222//,G,2942,G,38396,G,156049,14,,,,,3.0,,5.0,,,,,,,2023,"Harris County, TX",48201,4-digit,6222,38396000,156049000,low,low,low
48,201,62221/,G,2942,G,38396,G,156049,14,,,,,3.0,,5.0,,,,,,,2023,"Harris County, TX",48201,5-digit,62221,38396000,156049000,low,low,low
48,201,622210,G,2942,G,38396,G,156049,14,,,,,3.0,,5.0,,,,,,,2023,"Harris County, TX",48201,6-digit,622210,38396000,156049000,low,low,low
48,201,6223//,J,29332,J,732170,J,3351534,16,3.0,,,,,10.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6223,732170000,3351534000,high,high,high
48,201,62231/,J,29332,J,732170,J,3351534,16,3.0,,,,,10.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,62231,732170000,3351534000,high,high,high
48,201,622310,J,29332,J,732170,J,3351534,16,3.0,,,,,10.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,622310,732170000,3351534000,high,high,high
48,201,623///,G,20017,G,177993,G,732917,531,153.0,79.0,78.0,77.0,77.0,65.0,,,,,,,,2023,"Harris County, TX",48201,3-digit,623,177993000,732917000,low,low,low
48,201,6231//,G,9316,G,90747,G,378079,146,25.0,7.0,15.0,17.0,40.0,42.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6231,90747000,378079000,low,low,low
48,201,62311/,G,9316,G,90747,G,378079,146,25.0,7.0,15.0,17.0,40.0,42.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,62311,90747000,378079000,low,low,low
48,201,623110,G,9316,G,90747,G,378079,146,25.0,7.0,15.0,17.0,40.0,42.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,623110,90747000,378079000,low,low,low
48,201,6232//,G,2911,G,27371,G,108520,199,82.0,51.0,31.0,19.0,12.0,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6232,27371000,108520000,low,low,low
48,201,62321/,G,1691,G,14191,G,56015,142,62.0,43.0,20.0,9.0,6.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62321,14191000,56015000,low,low,low
48,201,623210,G,1691,G,14191,G,56015,142,62.0,43.0,20.0,9.0,6.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,623210,14191000,56015000,low,low,low
48,201,62322/,G,1220,G,13180,G,52505,57,20.0,8.0,11.0,10.0,6.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62322,13180000,52505000,low,low,low
48,201,623220,G,1220,G,13180,G,52505,57,20.0,8.0,11.0,10.0,6.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,623220,13180000,52505000,low,low,low
48,201,6233//,G,7111,G,53827,G,220134,155,34.0,16.0,25.0,37.0,23.0,18.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,6233,53827000,220134000,low,low,low
48,201,62331/,G,7111,G,53827,G,220134,155,34.0,16.0,25.0,37.0,23.0,18.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,62331,53827000,220134000,low,low,low
48,201,623311,G,2451,G,21100,G,85679,31,6.0,3.0,,8.0,3.0,9.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,623311,21100000,85679000,low,low,low
48,201,623312,G,4660,G,32727,G,134455,124,28.0,13.0,24.0,29.0,20.0,9.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,623312,32727000,134455000,low,low,low
48,201,6239//,H,679,H,6048,H,26184,31,12.0,5.0,7.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,4-digit,6239,6048000,26184000,medium,medium,medium
48,201,62399/,H,679,H,6048,H,26184,31,12.0,5.0,7.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,62399,6048000,26184000,medium,medium,medium
48,201,623990,H,679,H,6048,H,26184,31,12.0,5.0,7.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,623990,6048000,26184000,medium,medium,medium
48,201,624///,G,43363,G,279617,G,1176029,1943,676.0,364.0,394.0,355.0,83.0,41.0,23.0,7.0,,,,,,2023,"Harris County, TX",48201,3-digit,624,279617000,1176029000,low,low,low
